datetime,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE,pv_production_kwh
2024-04-02 02:00:00,2024,4,2,2,0.0,7.15,0.0,15.91,308.08,101.7,85.4,0.0,0.0,0.0,5.18,1.0892,0.0,0.0
2024-04-02 03:00:00,2024,4,2,3,0.0,7.29,0.0,15.91,316.55,101.72,84.79,0.0,0.0,0.0,4.97,1.0901,0.0,0.0
2024-04-02 04:00:00,2024,4,2,4,0.0,7.01,0.0,15.9,312.2,101.75,84.68,0.0,0.0,0.0,5.38,1.0883,0.0,0.0
2024-04-02 05:00:00,2024,4,2,5,0.0,6.2,0.0,15.89,315.08,101.76,85.02,0.0,0.0,0.0,6.59,1.0828,0.0,0.0
2024-04-02 06:00:00,2024,4,2,6,29.2,5.34,43.25,15.99,329.42,101.79,85.13,28.12,0.02,50.95,8.89,1.0725,55.44,0.316
2024-04-02 07:00:00,2024,4,2,7,164.48,5.01,239.68,16.44,336.08,101.83,84.31,125.33,0.0,145.55,14.07,1.0492,281.41,1.567
2024-04-02 08:00:00,2024,4,2,8,339.58,5.29,451.67,16.79,343.73,101.9,83.35,243.34,0.0,199.13,19.47,1.0249,566.62,3.082
2024-04-02 09:00:00,2024,4,2,9,500.23,5.49,638.97,17.09,340.17,101.97,82.42,304.48,0.0,335.66,24.49,1.0023,784.31,4.172
2024-04-02 10:00:00,2024,4,2,10,582.12,5.59,782.92,17.29,340.25,102.0,81.49,396.32,0.0,236.48,27.1,0.9906,951.89,5.005
2024-04-02 11:00:00,2024,4,2,11,739.97,5.41,871.35,17.41,333.45,102.0,81.04,385.3,0.0,556.64,32.42,0.9666,1099.46,5.467
2024-04-02 12:00:00,2024,4,2,12,797.2,4.97,893.6,17.5,331.12,101.97,80.64,330.24,0.0,610.88,34.96,0.9552,1105.32,5.467
2024-04-02 13:00:00,2024,4,2,13,780.53,4.46,855.88,17.55,325.73,101.92,80.34,279.44,0.0,738.93,35.25,0.9539,1041.25,5.272
2024-04-02 14:00:00,2024,4,2,14,622.67,3.92,757.03,17.55,335.23,101.84,80.44,358.9,0.0,396.79,31.13,0.9724,957.53,4.942
2024-04-02 15:00:00,2024,4,2,15,481.45,3.4,605.7,17.5,333.42,101.79,80.89,293.29,0.0,361.41,27.45,0.989,755.09,3.964
2024-04-02 16:00:00,2024,4,2,16,325.65,3.05,413.9,17.36,330.62,101.76,81.35,193.08,0.0,341.1,22.96,1.0092,505.8,2.709
2024-04-02 17:00:00,2024,4,2,17,157.02,2.77,202.75,17.04,330.02,101.76,82.76,90.49,0.0,302.23,17.79,1.0324,241.45,1.323
2024-04-02 18:00:00,2024,4,2,18,23.05,2.37,25.2,16.4,318.62,101.75,86.71,20.77,0.0,88.77,13.57,1.0515,42.43,0.237
2024-04-02 19:00:00,2024,4,2,19,0.0,2.18,0.0,15.98,311.35,101.76,89.08,0.0,0.0,0.0,12.71,1.0553,0.0,0.0
2024-04-02 20:00:00,2024,4,2,20,0.0,2.26,0.0,15.76,312.62,101.78,90.98,0.0,0.0,0.0,12.37,1.0568,0.0,0.0
2024-04-02 21:00:00,2024,4,2,21,0.0,2.55,0.0,15.58,312.05,101.77,92.67,0.0,0.0,0.0,11.76,1.0596,0.0,0.0
2024-04-02 22:00:00,2024,4,2,22,0.0,3.34,0.0,15.43,312.17,101.75,94.56,0.0,0.0,0.0,10.42,1.0656,0.0,0.0
2024-04-02 23:00:00,2024,4,2,23,0.0,4.52,0.0,15.33,312.77,101.71,95.96,0.0,0.0,0.0,8.55,1.074,0.0,0.0
2024-04-03 00:00:00,2024,4,3,0,0.0,5.46,0.0,15.26,313.62,101.68,95.62,0.0,0.01,0.0,7.07,1.0807,0.0,0.0
2024-04-03 01:00:00,2024,4,3,1,0.0,5.84,0.0,15.13,314.38,101.62,93.56,0.0,0.01,0.0,6.37,1.0838,0.0,0.0
2024-04-03 02:00:00,2024,4,3,2,0.0,5.86,0.0,14.9,316.48,101.56,90.99,0.0,0.01,0.0,6.11,1.085,0.0,0.0
2024-04-03 03:00:00,2024,4,3,3,0.0,5.67,0.0,14.64,311.6,101.52,88.82,0.0,0.0,0.0,6.14,1.0849,0.0,0.0
2024-04-03 04:00:00,2024,4,3,4,0.0,5.59,0.0,14.4,312.2,101.5,86.94,0.0,0.0,0.0,6.02,1.0854,0.0,0.0
2024-04-03 05:00:00,2024,4,3,5,0.0,5.75,0.0,14.18,304.65,101.48,85.78,0.0,0.0,0.0,5.56,1.0875,0.0,0.0
2024-04-03 06:00:00,2024,4,3,6,35.7,5.84,40.55,14.15,312.27,101.48,85.04,27.99,0.0,118.87,6.51,1.0832,61.82,0.355
2024-04-03 07:00:00,2024,4,3,7,184.77,5.55,229.65,14.44,321.48,101.49,83.27,85.24,0.0,350.26,11.89,1.059,264.3,1.486
2024-04-03 08:00:00,2024,4,3,8,349.62,4.37,441.98,15.0,326.42,101.52,80.91,121.04,0.0,541.52,19.37,1.0253,462.55,2.517
2024-04-03 09:00:00,2024,4,3,9,515.22,2.81,629.85,15.84,330.88,101.57,76.97,184.46,0.0,548.13,27.73,0.9877,687.32,3.603
2024-04-03 10:00:00,2024,4,3,10,715.62,1.32,775.5,16.56,318.42,101.62,72.09,152.48,0.0,781.26,36.94,0.9463,857.89,4.309
2024-04-03 11:00:00,2024,4,3,11,859.35,0.85,866.35,17.03,311.05,101.63,67.56,132.58,0.0,892.09,42.61,0.9208,983.05,4.804
2024-04-03 12:00:00,2024,4,3,12,890.72,1.8,891.1,17.37,305.65,101.63,65.55,101.26,0.0,930.75,42.5,0.9212,985.2,4.817
2024-04-03 13:00:00,2024,4,3,13,851.8,2.65,861.92,17.5,317.15,101.62,66.55,140.89,0.0,874.96,40.14,0.9319,983.25,4.863
2024-04-03 14:00:00,2024,4,3,14,755.65,3.3,764.7,17.49,311.7,101.61,68.36,132.58,0.0,821.29,36.15,0.9498,879.35,4.433
2024-04-03 15:00:00,2024,4,3,15,605.0,3.64,613.05,17.35,309.02,101.61,70.52,87.62,0.0,861.92,30.8,0.9739,686.75,3.55
2024-04-03 16:00:00,2024,4,3,16,412.67,3.5,421.12,17.17,308.9,101.63,72.17,82.63,0.0,754.39,24.82,1.0008,489.76,2.602
2024-04-03 17:00:00,2024,4,3,17,202.73,3.09,209.05,16.84,308.45,101.67,75.4,55.46,0.0,592.1,18.54,1.0291,254.47,1.39
2024-04-03 18:00:00,2024,4,3,18,27.05,2.73,27.7,16.26,305.3,101.71,80.54,17.48,0.0,162.65,13.01,1.054,43.36,0.243
2024-04-03 19:00:00,2024,4,3,19,0.0,2.74,0.0,15.92,303.0,101.77,83.35,0.0,0.0,0.0,11.81,1.0594,0.0,0.0
2024-04-03 20:00:00,2024,4,3,20,0.0,2.89,0.0,15.76,304.17,101.83,86.24,0.0,0.0,0.0,11.42,1.0611,0.0,0.0
2024-04-03 21:00:00,2024,4,3,21,0.0,3.17,0.0,15.61,303.98,101.88,89.67,0.0,0.01,0.0,10.86,1.0637,0.0,0.0
2024-04-03 22:00:00,2024,4,3,22,0.0,3.35,0.0,15.52,305.2,101.89,93.04,0.0,0.01,0.0,10.5,1.0653,0.0,0.0
2024-04-03 23:00:00,2024,4,3,23,0.0,3.45,0.0,15.5,306.33,101.9,95.29,0.0,0.01,0.0,10.32,1.066,0.0,0.0
2024-04-04 00:00:00,2024,4,4,0,0.0,3.52,0.0,15.5,305.02,101.9,95.29,0.0,0.0,0.0,10.22,1.0665,0.0,0.0
2024-04-04 01:00:00,2024,4,4,1,0.0,3.59,0.0,15.51,300.95,101.89,93.75,0.0,0.0,0.0,10.12,1.0669,0.0,0.0
2024-04-04 02:00:00,2024,4,4,2,0.0,3.83,0.0,15.53,303.7,101.88,90.96,0.0,0.0,0.0,9.78,1.0685,0.0,0.0
2024-04-04 03:00:00,2024,4,4,3,0.0,4.09,0.0,15.53,304.02,101.88,90.77,0.0,0.0,0.0,9.4,1.0702,0.0,0.0
2024-04-04 04:00:00,2024,4,4,4,0.0,4.17,0.0,15.43,304.77,101.88,92.09,0.0,0.01,0.0,9.18,1.0712,0.0,0.0
2024-04-04 05:00:00,2024,4,4,5,0.0,4.08,0.0,15.31,306.7,101.87,93.08,0.0,0.02,0.0,9.19,1.0711,0.0,0.0
2024-04-04 06:00:00,2024,4,4,6,48.53,3.93,50.55,15.36,306.42,101.9,92.81,23.42,0.01,279.68,10.98,1.0631,70.38,0.397
2024-04-04 07:00:00,2024,4,4,7,239.8,3.71,250.85,15.92,308.52,101.93,89.12,65.98,0.0,602.56,17.85,1.0322,301.36,1.651
2024-04-04 08:00:00,2024,4,4,8,452.65,3.33,462.88,16.21,308.45,101.97,85.06,89.22,0.0,779.5,25.36,0.9984,535.89,2.84
2024-04-04 09:00:00,2024,4,4,9,611.28,2.91,613.58,16.55,302.92,102.02,80.34,134.22,0.0,742.37,31.29,0.9717,736.51,3.799
2024-04-04 10:00:00,2024,4,4,10,778.5,2.43,780.05,16.9,301.67,102.04,75.9,110.44,0.0,890.85,37.58,0.9434,881.54,4.414
2024-04-04 11:00:00,2024,4,4,11,878.3,1.95,884.33,17.18,307.45,102.02,72.07,102.76,0.0,957.15,41.7,0.9248,974.18,4.782
2024-04-04 12:00:00,2024,4,4,12,900.67,1.85,910.55,17.36,310.42,102.0,69.6,124.46,0.0,916.44,42.73,0.9202,1016.79,4.966
2024-04-04 13:00:00,2024,4,4,13,863.03,2.23,873.1,17.46,313.45,101.96,68.64,116.51,0.0,925.85,41.08,0.9276,971.74,4.784
2024-04-04 14:00:00,2024,4,4,14,766.3,2.75,774.2,17.47,309.15,101.92,69.06,104.06,0.0,917.75,37.29,0.9447,863.39,4.329
2024-04-04 15:00:00,2024,4,4,15,607.17,3.08,608.3,17.42,303.75,101.9,69.75,90.05,0.0,858.47,31.77,0.9695,691.19,3.557
2024-04-04 16:00:00,2024,4,4,16,404.48,3.06,406.02,17.35,304.48,101.89,70.14,96.71,0.0,693.66,25.4,0.9982,494.71,2.621
2024-04-04 17:00:00,2024,4,4,17,189.6,2.86,190.98,17.22,305.15,101.88,71.04,65.35,0.0,474.43,18.86,1.0277,250.57,1.367
2024-04-04 18:00:00,2024,4,4,18,28.33,2.83,28.62,16.75,303.33,101.88,73.7,16.61,0.0,172.88,13.39,1.0522,43.83,0.245
2024-04-04 19:00:00,2024,4,4,19,0.0,2.96,0.0,16.42,302.1,101.92,76.25,0.0,0.0,0.0,11.98,1.0586,0.0,0.0
2024-04-04 20:00:00,2024,4,4,20,0.0,3.17,0.0,16.26,303.6,101.96,78.99,0.0,0.0,0.0,11.51,1.0607,0.0,0.0
2024-04-04 21:00:00,2024,4,4,21,0.0,3.56,0.0,16.09,304.88,102.0,82.27,0.0,0.0,0.0,10.75,1.0641,0.0,0.0
2024-04-04 22:00:00,2024,4,4,22,0.0,4.05,0.0,15.91,305.1,102.02,85.04,0.0,0.0,0.0,9.84,1.0682,0.0,0.0
2024-04-04 23:00:00,2024,4,4,23,0.0,4.52,0.0,15.69,305.7,102.03,86.88,0.0,0.0,0.0,8.91,1.0724,0.0,0.0
2024-04-05 00:00:00,2024,4,5,0,0.0,4.97,0.0,15.49,305.3,102.02,87.45,0.0,0.0,0.0,8.04,1.0763,0.0,0.0
2024-04-05 01:00:00,2024,4,5,1,0.0,5.26,0.0,15.32,298.98,102.0,86.25,0.0,0.0,0.0,7.43,1.0791,0.0,0.0
2024-04-05 02:00:00,2024,4,5,2,0.0,5.22,0.0,15.24,300.9,101.97,82.36,0.0,0.0,0.0,7.41,1.0792,0.0,0.0
2024-04-05 03:00:00,2024,4,5,3,0.0,5.01,0.0,15.2,302.3,101.96,77.78,0.0,0.0,0.0,7.68,1.0779,0.0,0.0
2024-04-05 04:00:00,2024,4,5,4,0.0,4.83,0.0,15.09,304.15,101.95,75.58,0.0,0.0,0.0,7.84,1.0772,0.0,0.0
2024-04-05 05:00:00,2024,4,5,5,0.0,4.91,0.0,14.88,304.52,101.96,75.94,0.0,0.0,0.0,7.52,1.0787,0.0,0.0
2024-04-05 06:00:00,2024,4,5,6,50.62,5.36,52.75,14.86,305.55,101.99,77.12,24.68,0.0,260.35,8.4,1.0747,73.65,0.42
2024-04-05 07:00:00,2024,4,5,7,240.57,6.09,253.15,15.44,311.73,102.03,75.16,68.38,0.0,591.83,13.82,1.0503,304.37,1.697
2024-04-05 08:00:00,2024,4,5,8,401.2,6.41,404.05,16.16,308.33,102.06,72.15,143.74,0.0,513.17,19.08,1.0266,535.31,2.917
2024-04-05 09:00:00,2024,4,5,9,595.97,6.61,597.0,17.26,310.02,102.1,68.87,161.6,0.0,658.82,25.97,0.9956,746.74,3.946
2024-04-05 10:00:00,2024,4,5,10,770.85,6.23,772.62,18.37,313.52,102.1,65.61,134.74,0.0,835.79,33.11,0.9635,896.56,4.585
2024-04-05 11:00:00,2024,4,5,11,867.8,5.25,870.42,19.16,317.88,102.08,64.77,124.12,0.0,895.83,38.4,0.9397,983.61,4.906
2024-04-05 12:00:00,2024,4,5,12,905.08,4.74,909.45,19.72,319.27,102.04,63.87,95.35,0.0,1183.19,40.89,0.9285,994.04,4.899
2024-04-05 13:00:00,2024,4,5,13,865.78,4.72,872.9,20.1,321.5,101.99,62.49,97.7,0.0,966.52,40.08,0.9322,956.94,4.734
2024-04-05 14:00:00,2024,4,5,14,747.7,5.08,773.4,20.14,327.92,101.93,62.16,142.68,0.0,830.8,35.89,0.951,880.82,4.446
2024-04-05 15:00:00,2024,4,5,15,600.97,5.67,620.35,19.94,323.83,101.89,62.7,108.57,0.0,849.75,30.22,0.9765,702.27,3.64
2024-04-05 16:00:00,2024,4,5,16,399.75,6.62,427.27,19.49,326.05,101.85,66.38,129.83,0.0,631.26,22.05,1.0133,520.88,2.801
2024-04-05 17:00:00,2024,4,5,17,194.18,7.46,214.32,18.76,324.35,101.84,71.64,91.68,0.0,428.44,13.64,1.0511,279.72,1.561
2024-04-05 18:00:00,2024,4,5,18,27.27,8.02,30.2,18.1,321.8,101.83,75.2,25.02,0.0,98.04,6.92,1.0814,50.61,0.29
2024-04-05 19:00:00,2024,4,5,19,0.0,8.31,0.0,17.9,318.9,101.87,76.26,0.0,0.0,0.0,5.43,1.088,0.0,0.0
2024-04-05 20:00:00,2024,4,5,20,0.0,8.41,0.0,17.81,316.9,101.92,75.3,0.0,0.0,0.0,5.19,1.0891,0.0,0.0
2024-04-05 21:00:00,2024,4,5,21,0.0,8.46,0.0,17.44,316.2,101.95,75.56,0.0,0.0,0.0,4.75,1.0911,0.0,0.0
2024-04-05 22:00:00,2024,4,5,22,0.0,8.48,0.0,16.9,314.05,101.97,77.53,0.0,0.0,0.0,4.18,1.0937,0.0,0.0
2024-04-05 23:00:00,2024,4,5,23,0.0,8.33,0.0,16.43,311.6,101.97,78.76,0.0,0.0,0.0,3.93,1.0948,0.0,0.0
2024-04-06 00:00:00,2024,4,6,0,0.0,7.86,0.0,16.14,309.6,101.96,79.15,0.0,0.0,0.0,4.35,1.0929,0.0,0.0
2024-04-06 01:00:00,2024,4,6,1,0.0,7.11,0.0,16.0,309.75,101.95,79.06,0.0,0.0,0.0,5.33,1.0885,0.0,0.0
2024-04-06 02:00:00,2024,4,6,2,0.0,6.44,0.0,15.94,309.33,101.94,78.55,0.0,0.0,0.0,6.28,1.0842,0.0,0.0
2024-04-06 03:00:00,2024,4,6,3,0.0,5.85,0.0,15.8,309.7,101.94,78.62,0.0,0.0,0.0,7.03,1.0809,0.0,0.0
2024-04-06 04:00:00,2024,4,6,4,0.0,5.41,0.0,15.56,309.35,101.93,79.56,0.0,0.0,0.0,7.44,1.079,0.0,0.0
2024-04-06 05:00:00,2024,4,6,5,0.0,5.24,0.0,15.24,306.38,101.93,81.48,0.0,0.02,0.0,7.38,1.0793,0.0,0.0
2024-04-06 06:00:00,2024,4,6,6,52.47,5.22,55.03,15.2,306.9,101.93,82.45,26.21,0.04,272.92,9.01,1.072,76.92,0.438
2024-04-06 07:00:00,2024,4,6,7,247.82,5.27,255.62,15.64,306.92,101.95,80.26,57.62,0.03,660.32,15.48,1.0428,301.58,1.669
2024-04-06 08:00:00,2024,4,6,8,446.77,5.01,468.23,16.16,310.38,101.97,78.62,79.16,0.01,792.83,22.61,1.0108,520.63,2.793
2024-04-06 09:00:00,2024,4,6,9,542.75,4.91,545.08,16.98,316.38,101.98,78.49,205.51,0.01,490.5,26.58,0.9929,734.49,3.871
2024-04-06 10:00:00,2024,4,6,10,787.65,5.06,799.97,18.17,318.95,101.99,74.76,129.19,0.0,894.82,35.19,0.9541,908.19,4.599
2024-04-06 11:00:00,2024,4,6,11,875.8,4.49,888.65,19.33,325.05,101.98,71.1,150.82,0.0,894.66,39.96,0.9327,1016.52,5.032
2024-04-06 12:00:00,2024,4,6,12,894.67,3.95,912.22,20.08,329.9,101.93,68.8,171.73,0.0,851.93,42.11,0.923,1054.9,5.168
2024-04-06 13:00:00,2024,4,6,13,860.38,4.2,862.88,20.55,321.12,101.88,66.06,107.91,0.0,918.32,41.14,0.9274,961.06,4.731
2024-04-06 14:00:00,2024,4,6,14,745.6,4.72,748.38,20.73,324.38,101.83,64.24,140.43,0.0,806.28,36.95,0.9462,876.62,4.403
2024-04-06 15:00:00,2024,4,6,15,587.25,5.54,588.08,20.63,322.6,101.8,64.09,129.32,0.0,736.33,30.67,0.9745,707.91,3.661
2024-04-06 16:00:00,2024,4,6,16,383.92,6.71,385.77,20.25,322.33,101.79,66.29,125.27,0.0,566.58,22.18,1.0127,500.8,2.692
2024-04-06 17:00:00,2024,4,6,17,191.0,7.56,192.12,19.54,319.88,101.8,70.06,71.75,0.0,448.09,14.17,1.0487,257.94,1.436
2024-04-06 18:00:00,2024,4,6,18,29.92,7.94,30.12,18.84,314.33,101.81,72.45,19.41,0.0,161.08,7.86,1.0771,48.03,0.275
2024-04-06 19:00:00,2024,4,6,19,0.0,7.98,0.0,18.57,311.35,101.85,72.57,0.0,0.0,0.0,6.6,1.0828,0.0,0.0
2024-04-06 20:00:00,2024,4,6,20,0.0,7.81,0.0,18.34,311.17,101.9,72.43,0.0,0.0,0.0,6.62,1.0827,0.0,0.0
2024-04-06 21:00:00,2024,4,6,21,0.0,7.67,0.0,17.76,308.85,101.91,74.26,0.0,0.0,0.0,6.26,1.0844,0.0,0.0
2024-04-06 22:00:00,2024,4,6,22,0.0,7.38,0.0,17.1,309.27,101.93,77.93,0.0,0.0,0.0,6.03,1.0854,0.0,0.0
2024-04-06 23:00:00,2024,4,6,23,0.0,6.94,0.0,16.6,311.85,101.92,81.29,0.0,0.0,0.0,6.19,1.0846,0.0,0.0
2024-04-07 00:00:00,2024,4,7,0,0.0,6.52,0.0,16.33,308.4,101.9,83.74,0.0,0.0,0.0,6.55,1.083,0.0,0.0
2024-04-07 01:00:00,2024,4,7,1,0.0,6.28,0.0,16.14,308.35,101.85,85.95,0.0,0.0,0.0,6.72,1.0823,0.0,0.0
2024-04-07 02:00:00,2024,4,7,2,0.0,6.19,0.0,16.0,309.25,101.81,87.66,0.0,0.0,0.0,6.72,1.0823,0.0,0.0
2024-04-07 03:00:00,2024,4,7,3,0.0,6.07,0.0,15.8,308.7,101.78,89.13,0.0,0.0,0.0,6.7,1.0824,0.0,0.0
2024-04-07 04:00:00,2024,4,7,4,0.0,5.84,0.0,15.59,305.6,101.76,89.22,0.0,0.01,0.0,6.83,1.0818,0.0,0.0
2024-04-07 05:00:00,2024,4,7,5,0.0,5.49,0.0,15.37,308.0,101.75,88.54,0.0,0.06,0.0,7.14,1.0804,0.0,0.0
2024-04-07 06:00:00,2024,4,7,6,51.2,5.14,57.88,15.37,309.75,101.75,87.06,41.85,0.05,149.91,9.26,1.0708,90.25,0.513
2024-04-07 07:00:00,2024,4,7,7,229.48,4.91,260.4,15.96,312.92,101.75,82.58,112.34,0.02,445.65,15.77,1.0416,334.29,1.848
2024-04-07 08:00:00,2024,4,7,8,424.02,4.63,474.12,16.6,315.55,101.77,79.21,157.65,0.0,567.12,22.91,1.0094,571.11,3.06
2024-04-07 09:00:00,2024,4,7,9,627.15,4.6,662.03,17.41,317.73,101.78,78.91,164.1,0.0,735.29,30.11,0.977,780.26,4.046
2024-04-07 10:00:00,2024,4,7,10,782.45,4.78,805.92,18.45,319.17,101.77,76.64,143.64,0.0,846.67,35.73,0.9517,916.47,4.629
